Flight_No,org,dst,SCH_DEP_DATE,BKD_WT_sum,BKD_VOL_sum,CHG_WT_BU_sum,Ratio,count,OPN_SUFX,INHOUSE_AC_TYP,OPN_MODE,SVC_TYP,AC_CGO_WT_BU,AC_CGO_VOL_BU,CMRCL_CGO_WT_BU,CMRCL_CGO_VOL_BU,NOOP_CAN_IND,ISO_CODE,EST_CGO_PLOD_WT_BU,EST_CGO_PLOD_VOL_BU,EST_WT_BU,EST_VOL_BU
6600,PHX,DWC,2019-01-27T00:00:00.000Z,18644.17,50.363527,19244.17,,12,,77WEN,J,J,10000,90,28984.7,148.01,,US,22984.7,78.011018,12592.32,25.582754
6600,PHX,DWC,2020-01-20T00:00:00.000Z,3558,10.879814,3790.5,,7,,77WEN,J,J,10000,90,12638.91,67.646168,,US,12638.91,67.646168,8161.27,16.774072
6600,PHX,DWC,2020-01-30T00:00:00.000Z,6377.1,50.968325,9178.5,,20,,77WEN,J,J,10000,90,14627.54,60.49,,US,14627.54,60.494251,5264.06,10.922515
6600,DWC,ICN,2018-07-03T00:00:00.000Z,5740.5,32.202678,6176.67,,20,,388L,J,J,15000,60,21081.53,74.808982,,AE,21081.53,74.808982,2667.87,3.041138
6600,DWC,ICN,2018-10-05T00:00:00.000Z,10869.96,42.425149,11059.9,,33,,388L,J,J,15000,60,20244.73,91.820479,,AE,20244.73,91.820479,1890.69,2.219701
6600,DWC,ICN,2020-02-10T00:00:00.000Z,11709.06,77.750876,14254.26,,38,,388L,J,J,15000,60,36614.4,102.184611,,AE,36614.4,102.184611,16053.96,17.568623
6600,DWC,ICN,2020-03-09T00:00:00.000Z,21367.99,117.389583,25101.36,,66,,77WER,J,J,20000,100,45989.08,94,,AE,45989.08,126.647186,24777.68,29.566946
6600,DWC,ICN,2021-07-10T00:00:00.000Z,12935.52,100.4709349,18215.758,,46,,77WEQ,J,J,20000,100,45223.76,115,,AE,45223.76,123.913533,23668.64,30.590659
6600,DWC,TRV,2018-03-31T00:00:00.000Z,527,2.202921,527,,4,,77WEP,J,J,20000,120,18895.52,86.446228,,AE,18895.52,86.446228,1703.36,2.53509
6600,DWC,TRV,2019-11-28T00:00:00.000Z,287,1.716562,328,,4,,77WEP,J,J,20000,100,19370.6,90.533952,,AE,19370.6,90.533952,518.35,0.708683
6600,DWC,TRV,2019-12-23T00:00:00.000Z,261,1.383759,261,,3,,77WEP,J,J,20000,100,18512.8,83.477844,,AE,18512.8,83.477844,966.24,1.474491
6600,DWC,TRV,2020-11-17T00:00:00.000Z,133,0.5228,138,,2,,77WER,J,J,20000,100,41241.27,114.436168,,AE,41241.27,114.436168,21618.04,32.682874
6600,DWC,TRV,2020-12-15T00:00:00.000Z,421,2.12048,461,,3,,77WEP,J,J,20000,100,36457.42,107.935808,,AE,36457.42,107.935808,2039.08,3.108263
6600,DWC,TRV,2021-03-10T00:00:00.000Z,1621.6,8.588679,1680,,8,,77WEP,J,J,20000,100,20000,100,,AE,35908.49,107.409281,2898.45,4.421856
6600,DWC,BOM,2018-03-06T00:00:00.000Z,10767.1,60.166281,11269.5,,30,,77WEJ,J,J,3000,30,6000,40,,AE,5544.2,83.438323,3960.36,5.511138
6600,DWC,BOM,2019-02-12T00:00:00.000Z,3737.7,23.918153,4134.2,,19,,77WEJ,J,J,3000,30,11549.84,66.394251,,AE,11549.84,66.394251,0,0
6600,DWC,BOM,2019-04-13T00:00:00.000Z,15130.73,57.98195,15168,,38,,77WEJ,J,J,5000,40,17391.37,85.192934,,AE,17391.37,85.192934,10674.18,16.492096
6600,DWC,BOM,2019-07-30T00:00:00.000Z,9790.33,44.866386,9916.63,,37,,77WEJ,J,J,17000,90,7699.96,69.700359,,AE,7699.96,69.700359,0,0
6600,DWC,BOM,2020-12-23T00:00:00.000Z,3832.52,18.311316,3927.5,,22,,77WEJ,J,J,10000,60,17000,90,,AE,41092.61,113.317605,31854.68,53.740599
6600,DWC,BOM,2021-04-26T00:00:00.000Z,7028,14.356203,7051,,11,,77WEJ,J,J,17000,90,12000,70,,AE,29496.32,116.903593,32860.1,53.533533
6600,DWC,BOM,2021-08-01T00:00:00.000Z,16071.15,73.470461,16495.406,,26,,77WEJ,J,J,17000,90,17000,90,,AE,11027.43,69.982874,12844.7,24.21976
6600,NBO,DWC,2018-06-07T00:00:00.000Z,6032,29.1,6288.5,,6,,77WER,J,J,21000,120,21000,120,,KE,35481.91,118.246707,11519.2,11.013174
6600,NBO,DWC,2018-10-08T00:00:00.000Z,25855,100.05,26583,,18,,77WER,J,J,21000,120,41000,4120,,KE,35130.07,113.943952,15339.84,19.040958
6600,NBO,DWC,2019-02-13T00:00:00.000Z,28753,106.16211,29489.5,,20,,77WER,J,J,20000,100,40500,1500,,KE,39386.72,117.526108,15916.46,18.182395
6600,NBO,DWC,2019-03-27T00:00:00.000Z,15419,80.660092,15586.5,,16,,77WEP,J,J,20000,100,35500,200,,KE,38542.09,120.388024,17318.4,19.391617
6600,NBO,DWC,2020-02-06T00:00:00.000Z,24695,94.62,25411,,16,,77WER,J,J,20000,100,49023.99,40110.16,,KE,29023.99,110.159042,5001.36,5.038084
6600,NBO,DWC,2020-11-09T00:00:00.000Z,24129,99.168,24350,,13,,77WER,J,J,20000,100,52619.57,130.898204,,KE,52619.57,130.898204,28400,34.011976
6600,NBO,DWC,2021-03-19T00:00:00.000Z,23718,126.21,24087.283,,15,,77WER,J,J,20000,100,41713.07,950,,KE,41713.07,113.758323,19040.84,26.831377
6600,NBO,DWC,2021-03-28T00:00:00.000Z,5558,31.5,5588,,4,,77WER,J,J,20000,100,51446.33,128.022515,,KE,51446.33,128.022515,27942.56,37.021317
6600,DME,DWC,2018-01-09T00:00:00.000Z,4482,26.254555,4687,,4,,77WEP,J,J,20000,120,20000,120,,SA,18263.76,83.699162,0,0
6600,DME,DWC,2018-07-31T00:00:00.000Z,2941,15.768007,2941,,11,,77WEP,J,J,20000,120,20000,120,,SA,21235.8,90.669461,1459.22,2.031257
6600,DME,DWC,2019-02-03T00:00:00.000Z,2464,9.209443,2464,,16,,77WEP,J,J,20000,100,20000,100,,SA,39969.86,118.177964,20069.4,26.762874
6600,DME,DWC,2019-02-18T00:00:00.000Z,4499,14.925944,4499,,19,,77LU,J,J,15000,60,15000,60,,SA,24654.5,75.640719,8823.6,11.638323
6600,DME,DWC,2019-03-04T00:00:00.000Z,1875,9.799555,1875,,11,,77WEP,J,J,20000,100,20000,100,,SA,36272.12,114.078563,15183,19.05988
6600,ADD,DWC,2020-01-20T00:00:00.000Z,15815,70.94,15815,,7,,77LJ,J,J,13000,60,15815,70.94,,EG,21514.05,70.20988,6778.39,8.493353
6600,DME,DWC,2020-11-25T00:00:00.000Z,408,0.53708,414,,3,,77WEJ,J,J,17000,90,17000,90,,SA,19431.13,79.853653,2304.28,3.259162
6600,MEX,DWC,2020-08-20T00:00:00.000Z,9203.2,51.723538,9208,,11,,77WEJ,J,H,17000,90,17000,90,,KW,17000,65,0,0
6600,MEX,DWC,2020-11-13T00:00:00.000Z,6042,30.220364,6177.5,,10,,77WEJ,J,H,17000,90,17000,90,,KW,17000,65,0,0
6600,MEX,DWC,2020-11-26T00:00:00.000Z,6547,38.690404,6554,,8,,77WEJ,J,H,17000,90,17000,90,,KW,17000,65,0,0
6600,MUC,DWC,2019-03-14T00:00:00.000Z,5958.2,39.673001,7688.21,,13,,388J,J,J,8000,40,8000,40,,GB,32292.11,76.788503,16244.58,19.189102
6600,MUC,DWC,2019-07-04T00:00:00.000Z,3848.7,21.688402,4110.5,,14,,388J,J,J,8000,40,8000,40,,GB,32975.23,80.651497,17277.75,19.627246
6600,LIS,DWC,2018-03-05T00:00:00.000Z,10489.1,39.90469,10491.4,,9,,77WEJ,J,J,17000,90,18157.47,88.290299,,TR,18157.47,88.290299,1615.36,2.008144
6600,LIS,DWC,2018-03-17T00:00:00.000Z,17877.2,94.849574,19846.2,,16,,77WEJ,J,J,17000,90,18500,100,,TR,24142.17,91.076287,8824.7,12.123952
6600,LIS,DWC,2018-05-27T00:00:00.000Z,15938,64.211735,15938,,5,,77WEJ,J,J,17000,90,28000,110,,TR,26574.87,95.23018,11609.92,15.867784
6600,LIS,DWC,2019-07-26T00:00:00.000Z,17957.2,57.434964,18483.69,,21,,77WER,J,J,20000,100,24000,120,,TR,21614.62,86.509281,949.05,1.371557
6600,LIS,DWC,2020-04-25T00:00:00.000Z,37960,110.6562,39306,,8,,77WEQ,J,H,20000,100,39000,125,,TR,17000,65,0,0
6600,LIS,DWC,2021-01-28T00:00:00.000Z,16772.2,106.65683,20624.638,,15,,77WEJ,J,J,17000,90,40000,150,,TR,42707.29,114.347305,26433.44,37.086467
6600,PHX,DWC,2019-08-15T00:00:00.000Z,2809.5,19.87069,3666.5,,11,,77WEQ,J,J,20000,100,8447.63,75.713772,,US,8447.63,75.713772,7489.28,14.187305
6600,PHX,DWC,2021-07-25T00:00:00.000Z,4317,51.500687,8444.514,,7,,77LJ,J,J,13000,60,31923,73.97006,,US,31923,73.97006,23328.5,46.757485
6600,DWC,ICN,2018-02-25T00:00:00.000Z,14130.76,54.58788,14975.1,,43,,388L,J,J,15000,60,22355.17,67,,AE,22355.17,75.816228,3958.8,4.543713
6600,DWC,ICN,2018-05-11T00:00:00.000Z,8831.6,46.69625,9967,,34,,388L,J,J,15000,60,25477.91,78.456287,,AE,25477.91,78.456287,7050.3,8.205389
6600,DWC,ICN,2021-02-19T00:00:00.000Z,30639.9,86.118829,31327.8,,33,,77WER,J,J,20000,100,45265.09,118.561677,,AE,45265.09,118.561677,23967,35.730539
6600,DWC,ICN,2021-05-30T00:00:00.000Z,22351.1,99.278695,23606,,47,,77WEP,J,J,20000,100,48706.77,128.398084,,AE,48706.77,128.398084,28935.84,41.052934
6600,DWC,TRV,2018-03-25T00:00:00.000Z,575.4,2.837783,607.5,,6,,77WER,J,J,21000,120,35105.71,108.60479,,AE,35105.71,108.60479,15257,21.419162
6600,DWC,TRV,2018-12-04T00:00:00.000Z,300,2.188482,431,,4,,77WEP,J,J,20000,120,26776.98,98.408802,,AE,26776.98,98.408802,8767.29,12.738263
6600,DWC,TRV,2019-08-11T00:00:00.000Z,151,0.96,170.5,,2,,77WER,J,J,20000,100,27592,103.820359,,AE,27592,103.820359,6008.4,7.235928
6600,DWC,TRV,2019-11-14T00:00:00.000Z,257,1.116146,262.5,,4,,77WEP,J,J,20000,100,20198.97,91.768862,,AE,20198.97,91.768862,1451.66,1.985988
6600,DWC,TRV,2019-12-11T00:00:00.000Z,1569,9.236262,1762,,3,,77WEP,J,J,20000,100,18015.72,82.794731,,AE,18015.72,82.794731,214.28,0.32503
6600,DWC,TRV,2021-01-28T00:00:00.000Z,173.6,0.855896,179,,4,,77WER,J,J,20000,100,20000,100,,AE,43979.02,116.408144,23189.76,35.387784
6600,DWC,TRV,2021-07-23T00:00:00.000Z,383.5,2.384641,432.5,,5,,77WEP,J,J,20000,100,20000,100,,AE,42807.66,117.826048,23527.17,35.971078
6600,DWC,BOM,2019-08-10T00:00:00.000Z,10567.2,53.025948,10673.4,,20,,77WEJ,J,J,17000,90,10253.25,71.516467,,AE,10253.25,71.516467,320.73,0.483413
6600,DWC,BOM,2021-01-02T00:00:00.000Z,3503.4,16.233727,3587.5,,13,,77WEJ,J,J,10000,60,17000,90,,AE,29148.34,111.394611,30253.86,50.382395
6600,DWC,BOM,2021-08-17T00:00:00.000Z,10099,36.482351,10133.5,,6,,77WEJ,J,J,17000,90,17000,90,,AE,,,,
6600,NBO,DWC,2018-03-24T00:00:00.000Z,27820,84.33,27820,,15,,77WER,J,J,21000,120,41000,4120,,KE,34360.4,115.295808,11662.8,12.352096
6600,NBO,DWC,2019-10-10T00:00:00.000Z,27390,84.52008,27726,,13,,77WER,J,J,20000,100,38548.63,108.108982,,KE,28548.63,108.108982,4859,5.143713
6600,NBO,DWC,2020-11-15T00:00:00.000Z,15,0.01,19,,1,,77WER,J,J,20000,100,51963.43,130.05988,,KE,51963.43,130.05988,27700,33.173653
6600,NBO,DWC,2020-12-16T00:00:00.000Z,13709.1,70.59261,14325,,17,,77WER,J,J,20000,100,542542,542,,KE,35845.96,117.899701,9519.25,8.618263
6600,DME,DWC,2018-07-23T00:00:00.000Z,5866.1,33.740049,5959.9,,45,,77WEP,J,J,20000,120,20000,120,,SA,24543.24,93.69006,5272,7.616766
6600,DME,DWC,2019-06-17T00:00:00.000Z,3294,14.948781,3294,,13,,77WEP,J,J,20000,100,20000,100,,SA,21340.59,92.426108,616.98,0.82024
6600,DME,DWC,2019-10-26T00:00:00.000Z,407,0.006,407,,6,,77WEP,J,J,20000,100,20000,100,,SA,37514.62,117.145689,16768.47,20.41
6600,KWI,DWC,2020-11-11T00:00:00.000Z,11954.9,88.623,15505,,6,,77WEJ,J,H,17000,90,17000,90,,JO,17000,65,0,0
6600,DWC,BAH,2020-08-10T00:00:00.000Z,96714.2,447.866725,109460.6,,66,,77XF,F,F,102500,550,95000,450,,AE,,,,
6600,MEX,DWC,2020-07-08T00:00:00.000Z,666,9.64933,1645,,3,,77WER,J,H,20000,100,30000,150,,KW,17000,65,0,0
6600,MEX,DWC,2021-04-19T00:00:00.000Z,19873.5,90.095309,19937.5,,36,,77WE,J,H,40000,220,40000,220,,KW,17000,65,0,0
6600,MUC,DWC,2018-07-18T00:00:00.000Z,10761.1,43.382095,12418.42,,17,,388L,J,J,15000,60,15000,60,,GB,20730.56,75.23515,0,0
6600,MUC,DWC,2019-06-15T00:00:00.000Z,8375,51.259668,8906.5,,6,,388J,J,J,8000,40,9000,55,,GB,32561.78,79.456347,15558.26,17.474611
6600,MUC,DWC,2019-11-27T00:00:00.000Z,5061.4,42.37,6758.87,,8,,388H,J,J,8000,40,12000,65,,GB,24634.65,67.358922,8066.79,9.501737
6600,MUC,DWC,2020-03-09T00:00:00.000Z,78,0.825968,153,,2,,388J,J,J,8000,40,11800,50,,GB,33408.57,78.095808,17447.5,20.643713
6600,LIS,DWC,2019-09-16T00:00:00.000Z,9653.8,41.350848,9653.8,,5,,77WER,J,J,20000,100,20000,100,,TR,24942.96,96.323114,2855.16,3.683593
6600,LIS,DWC,2021-03-12T00:00:00.000Z,18934.1,100.00434,21942.666,,24,,77WEJ,J,J,17000,90,40000,250,,TR,41543.34,110.934431,24710.25,35.390719
6600,LIS,DWC,2021-06-09T00:00:00.000Z,16475.2,108.42674,19826.829,,13,,77WER,J,J,20000,100,35000,120,,TR,40849.95,105.428263,22267.32,40.403114
6600,PHX,DWC,2019-04-05T00:00:00.000Z,12016.4,68.935749,15427.82,,22,,77WEN,J,J,10000,90,27815.63,98.47509,,US,27815.63,98.47509,17606.82,31.657605
6600,DWC,ICN,2018-01-06T00:00:00.000Z,1548.1,5.865825,1820.2,,22,,388R,J,J,15400,60,33468.38,84.558323,,AE,33468.38,84.558323,13254.78,15.657365
6600,DWC,ICN,2018-02-14T00:00:00.000Z,9318.43,54.238307,10120.32,,36,,388L,J,J,15000,60,24559.18,77.82485,,AE,24559.18,77.82485,6147.3,7.109581
6600,DWC,ICN,2018-05-21T00:00:00.000Z,12986.52,57.32273,13648.49,,30,,388L,J,J,15000,60,22480.94,74.843952,,AE,22480.94,74.843952,3871.53,4.50018
6600,DWC,ICN,2019-05-21T00:00:00.000Z,4132.53,17.108937,4279.91,,22,,388L,J,J,15000,60,42014.02,109.276407,,AE,42014.02,109.276407,21180.88,22.400479
6600,DWC,ICN,2020-08-15T00:00:00.000Z,10052.45,43.794613,10175.52,,30,,77WER,J,J,20000,100,50043.58,127.613413,,AE,50043.58,127.613413,30038.64,44.782275
6600,DWC,ICN,2020-09-19T00:00:00.000Z,13414.77,94.372672,19324.5,,23,,77WER,J,J,20000,100,48948.31,127.458683,,AE,48948.31,127.458683,28776,40.57485
6600,DWC,ICN,2020-10-14T00:00:00.000Z,15502.278,91.93235979,17650.837,,32,,77WER,J,J,20000,100,45139.28,123.721976,,AE,45139.28,123.721976,21485.17,24.701617
6600,DWC,ICN,2020-11-01T00:00:00.000Z,16659.17,88.614705,18985.5,,82,,77WEP,J,J,20000,100,36760.79,111.244251,,AE,36760.79,111.244251,13991.81,18.154551
6600,DWC,ICN,2021-03-14T00:00:00.000Z,25289.823,115.297479,27516.578,,47,,77WER,J,J,20000,100,44816.4,118.123892,,AE,44816.4,118.123892,23194.29,33.977784
6600,DWC,ICN,2021-04-30T00:00:00.000Z,20732.15,116.001824,24265.157,,47,,77WEN,J,J,20000,100,49787.86,115,,AE,49787.86,131.38497,11401.39,11.265808
6600,DWC,TRV,2018-01-07T00:00:00.000Z,545.2,2.891511,584,,4,,77WER,J,J,21000,120,19345.69,84.469461,,AE,19345.69,84.469461,0,0
6600,DWC,TRV,2018-08-21T00:00:00.000Z,21861,95.026904,21861,,10,,77WER,J,J,21000,120,26750.07,92.313533,,AE,26750.07,92.313533,10697.16,17.587784
6600,DWC,TRV,2018-09-16T00:00:00.000Z,418,3.100223,519,,3,,77WER,J,J,21000,120,43799.49,117.189401,,AE,43799.49,117.189401,25301.43,40.846886
6600,DWC,TRV,2019-03-23T00:00:00.000Z,297,1.605615,310.5,,5,,77WER,J,J,20000,100,30941.24,98.240958,,AE,30941.24,98.240958,12109.44,18.858922
6600,DWC,TRV,2019-11-17T00:00:00.000Z,844.3,4.744117,854.5,,5,,77WEP,J,J,20000,100,24449.39,94.138323,,AE,24449.39,94.138323,6810.24,10.121198
6600,DWC,TRV,2021-02-12T00:00:00.000Z,813.8,4.69286,881,,5,,77WER,J,J,20000,100,20000,100,,AE,40770.57,110.700599,19972.6,30.973653
6600,DWC,BOM,2020-01-12T00:00:00.000Z,12537.43,66.301094,13329.03,,34,,77WEJ,J,J,10000,60,15069.35,73.62485,,AE,15069.35,73.62485,1387.23,2.079222
6600,DWC,BOM,2020-02-11T00:00:00.000Z,9649.32,38.814898,9668.32,,17,,77WEJ,J,J,10000,60,13736.28,67.624431,,AE,13736.28,67.624431,0,0
6600,DWC,BOM,2021-07-20T00:00:00.000Z,6012.5,31.568641,6036.5,,6,,77WEJ,J,J,17000,90,17000,90,,AE,9128.13,62.716766,11672.78,22.950778
6600,NBO,DWC,2018-01-31T00:00:00.000Z,29429,113.25,29657,,15,,77WER,J,J,21000,120,49500,800,,KE,35723.28,114.119701,12733.59,14.452635
6600,NBO,DWC,2018-09-09T00:00:00.000Z,19608,79.612,19650,,19,,77WER,J,J,21000,120,35000,600,,KE,21934.46,96.8,0,0
6600,NBO,DWC,2018-09-10T00:00:00.000Z,20904,88.3,20954,,17,,77WER,J,J,21000,120,35000,600,,KE,22153.85,97.328443,99.85,0.118862
6600,NBO,DWC,2019-04-18T00:00:00.000Z,27831.15,80.076268,27831.5,,18,,77WER,J,J,20000,100,60000,9100,,KE,21797.29,103.245509,0,0
6600,NBO,DWC,2019-12-23T00:00:00.000Z,14271,60.5,14719.5,,10,,77WER,J,J,20000,100,34164.59,205.48,,KE,24164.59,105.475749,288.45,0.29012
6600,NBO,DWC,2020-03-03T00:00:00.000Z,26836,110.1002,27002,,12,,77WER,J,J,20000,100,37905.48,200,,KE,37905.48,120.59994,13574.99,12.784371
6600,DME,DWC,2018-02-19T00:00:00.000Z,5100,30.416386,5586,,24,,77WEP,J,J,20000,120,20000,120,,SA,42377.45,117.74521,23549.07,36.102216
6600,DME,DWC,2018-07-19T00:00:00.000Z,6796,31.045037,6861,,20,,773L,J,J,22000,120,22000,120,,SA,18160.36,88.211737,0,0
6600,DME,DWC,2019-03-31T00:00:00.000Z,4473,10.987043,4473.5,,17,,77WEN,J,J,20000,100,20000,100,,SA,31855.37,108.136527,9107.28,10.941796
6600,ADD,DWC,2019-11-27T00:00:00.000Z,20774,81.228051,20862,,7,,77WEN,J,J,20000,100,20774,81.23,,EG,29624.6,107.937725,7952,9.293413
6600,DWC,AKL,2020-09-21T00:00:00.000Z,80281.9,457.098487,91898.582,,68,,,,,,,,,,,,,,
6600,DWC,AKL,2020-10-12T00:00:00.000Z,92347.6,485.1185633,99345.211,,73,,,,,,,,,,,,,,
6600,MEX,DWC,2021-02-04T00:00:00.000Z,2331,11.313912,2333,,6,,77WF,J,H,45000,250,45000,250,,KW,17000,65,0,0
6600,MUC,DWC,2019-02-08T00:00:00.000Z,7833.8,51.62439,9547.5,,15,,388R,J,J,15000,60,15000,60,,GB,30147.14,90.730539,9339.84,10.897246
6600,MUC,DWC,2019-02-24T00:00:00.000Z,9634.8,42.536427,10114,,19,,388J,J,J,8000,40,10000,45,,GB,41579.3,90.134371,24670.79,27.48976
6600,MUC,DWC,2019-06-23T00:00:00.000Z,7448,49.45341,8948,,9,,388H,J,J,8000,40,8000,55,,GB,46717.82,95.229461,29183.22,32.474371
6600,MUC,DWC,2019-11-01T00:00:00.000Z,13066.1,38.125149,14464.5,,18,,388L,J,J,15000,60,14000,50,,GB,29595.07,90.231976,9055.41,10.631198
6600,LIS,DWC,2018-02-16T00:00:00.000Z,12878,48.113816,13293,,9,,77WEJ,J,J,17000,90,16826.62,84.667545,,TR,16826.62,84.667545,0,0
6600,LIS,DWC,2018-04-12T00:00:00.000Z,15349.1,60.754802,16396.06,,12,,77WEJ,J,J,17000,90,22000,100,,TR,17159.39,86.99976,0,0
6600,LIS,DWC,2019-04-25T00:00:00.000Z,12884,52.758495,13598.5,,26,,77WEJ,J,J,17000,90,20000,100,,TR,16044.38,86.410299,0,0
6600,LIS,DWC,2019-05-22T00:00:00.000Z,15745.2,77.065647,15766.9,,21,,77WEJ,J,J,17000,90,28000,130,,TR,25665.94,95.926946,8092,10.131737
6600,LIS,DWC,2021-01-27T00:00:00.000Z,25019.7,97.170809,26192.126,,47,,77WEJ,J,J,17000,90,35000,160,,TR,41903.3,113.404731,25546.15,35.605689
6600,PHX,DWC,2018-06-08T00:00:00.000Z,8057.2,51.994649,10023.6,,28,,77WEN,J,J,10000,90,19398.84,180.31,,US,9398.84,80.306108,7304.96,13.083593
6600,PHX,DWC,2018-10-02T00:00:00.000Z,202.34,2.03842,356.5,,3,,77WEN,J,J,10000,90,29627.04,96.732455,,US,29627.04,96.732455,20050.16,39.102754
6600,PHX,DWC,2018-10-17T00:00:00.000Z,8331.55,34.205846,8543,,20,,77WEN,J,J,10000,90,25000,180.69,,US,16874.85,80.691138,10942.38,20.972335
6600,PHX,DWC,2019-07-11T00:00:00.000Z,3991.9,19.368068,4357,,12,,77WEQ,J,J,20000,100,14708.82,169.84,,US,4708.82,69.842395,4327.52,8.188743
6600,PHX,DWC,2019-07-30T00:00:00.000Z,6126.92,41.824847,7733.73,,15,,77WEN,J,J,10000,90,10076,84.85,,US,3076.16,64.848743,3433.02,6.66479
6600,PHX,DWC,2020-03-01T00:00:00.000Z,12788.27,82.391519,16787.28,,17,,77WEN,J,J,10000,90,37009.01,141.85,,US,37009.01,103.846108,21026.7,38.243713
6600,PHX,DWC,2021-06-03T00:00:00.000Z,6275,28.450145,6972.5,,10,,77LJ,J,J,13000,60,24310.62,61.543473,,US,24310.62,61.543473,14393.92,26.78994
6600,DWC,ICN,2018-01-03T00:00:00.000Z,170.5,0.779955,171.1,,7,,388U,J,J,11000,70,15000,60,,AE,33981.82,93.57976,17389.75,20.297904
6600,DWC,ICN,2018-02-16T00:00:00.000Z,19628.99,64.450613,20310.53,,19,,388L,J,J,15000,60,32235.31,86.903473,,AE,32235.31,86.903473,13766.56,15.847665
6600,DWC,ICN,2018-03-07T00:00:00.000Z,15934.92,56.717012,16322.95,,48,,388L,J,J,15000,60,41539.09,96.009102,,AE,41539.09,96.009102,22833.59,27.027485
6600,DWC,ICN,2018-07-30T00:00:00.000Z,12117.8,47.214774,12884.97,,34,,388L,J,J,15000,60,21609.16,74.456886,,AE,21609.16,74.456886,2671.11,3.060539
6600,DWC,ICN,2018-11-10T00:00:00.000Z,7731.01,47.273976,9207.22,,35,,388H,J,J,11850,60,30835.55,74.689521,,AE,30835.55,74.689521,15192.4,18.158084
6600,DWC,ICN,2019-04-04T00:00:00.000Z,15448.7,64.163744,15809.9,,40,,388L,J,J,15000,60,31112.77,67,,AE,31112.77,92.787305,11035.62,12.907904
6600,DWC,ICN,2019-07-12T00:00:00.000Z,2183.75,16.190517,2698.1,,24,,388L,J,J,15000,60,23937.34,88.101257,,AE,23937.34,88.101257,3926.8,4.352096
6600,DWC,ICN,2021-01-28T00:00:00.000Z,29988.09,81.460478,30801.69,,22,,77WEP,J,J,20000,100,42776.62,118.836048,,AE,42776.62,118.836048,23856.54,36.027186
6600,DWC,ICN,2021-07-21T00:00:00.000Z,22422.17,120.277818,24740.201,,37,,77WEP,J,J,20000,100,51047.98,134.778323,,AE,51047.98,134.778323,27960.1,26.108383
6600,DWC,TRV,2018-11-09T00:00:00.000Z,2478,24.476658,4135.5,,5,,77WER,J,J,21000,120,38842.19,111.781317,,AE,38842.19,111.781317,20053.88,30.502275
6600,DWC,TRV,2019-06-13T00:00:00.000Z,20,0.069759,20,,1,,77WEP,J,J,20000,100,22503.57,88.497006,,AE,22503.57,88.497006,5301.8,8.274251
6600,DWC,TRV,2019-10-13T00:00:00.000Z,146,0.483,146,,1,,77LJ,J,J,13000,60,24978.2,70.801018,,AE,24978.2,70.801018,11713.83,16.969042
6600,DWC,TRV,2019-12-25T00:00:00.000Z,279.5,1.585018,301.5,,7,,77WEP,J,J,20000,100,18613.97,82.776527,,AE,18613.97,82.776527,1077.8,1.663473
6600,DWC,TRV,2021-04-17T00:00:00.000Z,243.6,2.151971,359.5,,3,,77WEP,J,J,20000,100,20000,100,,AE,37001.91,106.845509,2215.2,3.683832
6600,DWC,BOM,2020-02-03T00:00:00.000Z,5756.44,30.395105,6619.6,,23,,77WEJ,J,J,10000,60,14807.25,67.80988,,AE,14807.25,67.80988,1417.65,2.261377
6600,DWC,BOM,2020-03-18T00:00:00.000Z,12828.58,73.863341,14095.64,,24,,77WEJ,J,J,10000,60,13947,68.407186,,AE,13947,68.407186,108,0.167665
6600,DWC,BOM,2020-07-28T00:00:00.000Z,4562,22.9908,4562,,3,,77WEJ,J,H,10000,60,10000,60,,AE,17000,65,0,0
6600,NBO,DWC,2018-08-09T00:00:00.000Z,10759,55.4,10759,,6,,77WER,J,J,21000,120,21000,120,,KE,23074.83,100.098204,0,0
6600,NBO,DWC,2020-10-28T00:00:00.000Z,24131,110.6,24333.5,,12,,77WER,J,J,20000,100,52729.29,500,,KE,52729.29,130.299401,27900,33.413174
6600,NBO,DWC,2020-11-22T00:00:00.000Z,5810,34.09,5810,,2,,77WER,J,J,20000,100,43477.86,120.718563,,KE,43477.86,120.718563,19900,23.832335
6600,NBO,DWC,2021-06-11T00:00:00.000Z,1635,9,1635,,1,,77WER,J,J,20000,100,42950.36,119.02012,,KE,42950.36,119.02012,18869.56,22.931497
6600,DME,DWC,2018-09-21T00:00:00.000Z,7240,37.5,7240,,4,,77WER,J,J,21000,120,21000,120,,SA,26482.52,90.47018,6341.32,9.708503
6600,DME,DWC,2018-11-06T00:00:00.000Z,11133,37.418968,11133,,15,,77WEP,J,J,20000,120,20000,120,,SA,33433.13,107.617545,13894.51,19.488084
6600,DME,DWC,2018-12-31T00:00:00.000Z,3847,17.449137,3847,,15,,77WEP,J,J,20000,100,20000,100,,SA,25220.91,99.528144,5005.84,6.502036
6600,DME,DWC,2019-02-13T00:00:00.000Z,2072,9.142,2072,,9,,77WEN,J,J,20000,100,20000,100,,SA,28906.12,101.823653,7268.27,9.510599
6600,DWC,AKL,2020-08-09T00:00:00.000Z,20625.3,123.659899,24374.5,,33,,77WEP,J,H,20000,100,30000,120,,AE,17000,65,0,0
6600,KWI,DWC,2020-08-01T00:00:00.000Z,208.6,0.11,209,,2,,77WER,J,H,20000,100,30000,150,,JO,17000,65,0,0
