CNTRY_MCY_ID,CNTRY_OWNER_CARR_CODE,CNTRY_CNTRY_CODE,CNTRY_COMMNTY_CODE,CNTRY_RGN_ID,CNTRY_INACTIVE,CNTRY_DTL_ID,CNTRY_CREATED_DATE,CNTRY_CREATED_BY,CNTRY_MODIFIED_DATE,CNTRY_MODIFIED_BY,CNTRY_ISO_CNTRY_CODE,CNTRY_GST_APPL_IND,CNTRY_TAX_ID_LENGTH,CNTRY_CMRCL_RGN,CTY_CCY_ID,CTY_OWNR_CARR_CODE,CTY_CTY_CODE,CTY_CTY_NAME,CTY_MTY_ID,CTY_CITY_TYP,CTY_OFFLN_CTY_IND,CTY_REPORTING_CITY,CTY_SALES_LEVEL,CTY_ADRS_ID
496,EK,VE,,68,N,1480887,,,2006-04-20T12:48:54.000,SYS_TEMP,,,,,28031,EK,CLZ,"CALABOZO, VENEZUELA",48,,N,,,
446,EK,MZ,,70,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,,27615,EK,APL,"NAMPULA, MOZAMBIQUE",48,,N,,,
276,EK,CN,,76,N,1480663,2005-10-18T09:52:23.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,FEA,30562,EK,DOY,Dongying,48,,N,,,
319,EK,ZA,,70,N,1480902,2005-10-18T10:01:41.000,S140475,2006-04-20T12:52:03.000,SYS_TEMP,,,,AFR,20584,EK,MBD,"MIDDELBURG, SOUTH AFRICA",48,,N,,,
319,EK,ZA,,70,N,1480902,2005-10-18T10:01:41.000,S140475,2006-04-20T12:52:03.000,SYS_TEMP,,,,AFR,23037,EK,UTW,"QUEENSTOWN, SOUTH AFRICA",48,,N,,,
328,EK,AR,,68,N,1480657,2005-10-20T09:00:55.000,S140475,2006-04-20T11:41:30.000,SYS_TEMP,,,,AMR,17428,EK,BHI,"BAHIA BLANCA, ARGENTINA",48,,N,,,
328,EK,AR,,68,N,1480657,2005-10-20T09:00:55.000,S140475,2006-04-20T11:41:30.000,SYS_TEMP,,,,AMR,14984,EK,CUT,"CUTRAL-CO, ARGENTINA",48,,N,,,
461,EK,PR,,68,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,AMR,14856,EK,ARE,"ARECIBO, PUERTO RICO",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,26986,EK,YGE,"WHALETOWN , B.C. CANAD",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,23946,EK,YBM,"BIG MOUNTAIN, B.C., CANAD",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,17540,EK,YEL,"ELLIOT LAKE, ONTARIO, CAN",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,22199,EK,XIV,BELLEVILLE ONTARIO CANADA,48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,18019,EK,ZGR,LITTLE GRAND RAPIDS,48,,N,,,
333,EK,CO,,68,N,1480663,2005-10-20T09:03:29.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,,20259,EK,LCR,"LA CHORRERA, COLOMBIA",48,,N,,,
491,EK,UA,,73,N,1480883,,,2006-04-20T12:47:29.000,SYS_TEMP,,,,,22736,EK,SIP,"SIMFEROPOL, UKRAINE",48,,N,,,
504,EK,RS,,65,N,800922,,,,,,,,,21091,EK,QND,NOVI SAD,48,,N,,,
374,EK,CU,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,,30526,EK,BWW,Cayo las Brujas,48,,N,,,
310,EK,RU,,73,N,1480790,2005-10-18T10:01:07.000,S140475,2006-04-20T12:29:04.000,SYS_TEMP,,,,EUR,24455,EK,BQS,BLAGOVESCHENSK,48,,N,,,
310,EK,RU,,73,N,1480790,2005-10-18T10:01:07.000,S140475,2006-04-20T12:29:04.000,SYS_TEMP,,,,EUR,26029,EK,VLU,"VELIKIYE LUKI, RUSSIA",48,,N,,,
436,EK,MM,,76,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,WSE,24030,EK,THL,"TACHILEK, BURMA",48,,N,,,
436,EK,MM,,76,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,WSE,20238,EK,KYT,"KYAUKTAW, BURMA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,23783,EK,RWL,RAWLINS,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,24592,EK,NJP,WARMINSTER,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,26967,EK,CDS,"CHILDRESS, TEXAS",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,17630,EK,FAF,"FELKER AAF, VIRGINIA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,20185,EK,IRK,KIRKSVILLE,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,16571,EK,GDH,GOLDEN HORN,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,23454,EK,RBY,RUBY,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,28001,EK,CCB,"CABLE, CUCAMONGA, CALIFOR",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,25224,EK,INW,WINSLOW,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,26363,EK,OOK,TOKSOOK,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21582,EK,OLH,OLD HARBOR,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,24963,EK,SIV,"SULLIVAN/SULLIVAN CTY, IN",48,,N,,,
398,EK,GL,,68,N,1480684,,,2006-04-20T12:08:53.000,SYS_TEMP,,,,,18325,EK,JAV,"JAKOBSHAVN, GREENLAND",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,23859,EK,BZP,"BIZANT, QLD., AUSTRALIA",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,25475,EK,TCW,"TOCUMWAL, N.S.W., AUSTRAL",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,15979,EK,FIZ,"FITZROY CROSSING, AUSTRAL",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,22837,EK,SGP,"SHAY GAP, W. AUSTRALIA",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,16775,EK,GKL,"GREAT KEPPEL ISLAND, AUST",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,24612,EK,WMB,"WARRNAMBOOL, AUSTRALIA",48,,N,,,
474,EK,SO,,70,N,1480800,,,2006-04-20T12:33:28.000,SYS_TEMP,,,,,16406,EK,GBM,"GARBAHAAREY, SOMALIA",48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,22491,EK,PNK,"PONTIANAK, INDONESIA",48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,21288,EK,BRB,"BARREIRINHAS, BRAZIL",48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,21805,EK,PLL,Ponta Pelada,48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,18890,EK,LOI,LAREDO,48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,27858,EK,FEN,"FERNANDO DE NORONHA, BRAZ",48,,N,,,
363,EK,BZ,,68,N,18681992891,,,2018-07-22T11:46:28.981,BERNASCHINA2,BLZ,N,,AMR,22210,EK,BCV,BELMOPAN,48,,N,,,
316,EK,TZ,,70,N,1480865,2005-10-18T10:01:07.000,S140475,2006-04-20T12:44:58.000,SYS_TEMP,,,,AFR,14909,EK,ARK,"ARUSHA, TANZANIA",48,,N,,,
316,EK,TZ,,70,N,1480865,2005-10-18T10:01:07.000,S140475,2006-04-20T12:44:58.000,SYS_TEMP,,,,AFR,27688,EK,DOD,"DODOMA, TANZANIA",48,,N,,,
407,EK,HN,,68,N,18682017504,,,2018-07-22T11:50:23.319,BERNASCHINA2,HND,N,,AMR,28224,EK,BHG,"BRUS LAGUNA, HONDURAS",48,,N,,,
446,EK,MZ,,70,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,,28022,EK,CMZ,"CAIA, MOZAMBIQUE",48,,N,,,
459,EK,PL,,71,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,EUR,26569,EK,WRO,WROCLAW,48,,N,,,
459,EK,PL,,71,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,EUR,30528,EK,BXP,Biala Podlaska,48,,N,,,
328,EK,AR,,68,N,1480657,2005-10-20T09:00:55.000,S140475,2006-04-20T11:41:30.000,SYS_TEMP,,,,AMR,26490,EK,CLX,"CLORINDA, ARGENTINA",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,18285,EK,YUN,JOHNSON POINT,48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,16814,EK,YUX,"HALL BEACH, N.W.T., CANAD",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,26911,EK,YWQ,CHUTE DES PASSES,48,,N,,,
403,EK,GT,,68,N,18682017504,,,2018-07-22T11:49:38.218,BERNASCHINA2,GTM,N,,AMR,21793,EK,PON,"POPTUN, GUATEMALA",48,,N,,,
332,EK,CL,,68,N,1480663,2005-10-20T09:02:59.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,26831,EK,ZUD,"ANCUD, CHILE",48,,N,,,
306,EK,PK,,73,N,1480762,2005-10-18T10:01:07.000,S140475,2006-04-20T12:26:54.000,SYS_TEMP,,,,WSE,19579,EK,HRA,MANSEHRA,48,,N,,,
333,EK,CO,,68,N,1480663,2005-10-20T09:03:29.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,,26604,EK,AYG,"YAGUARA, COLOMBIA",48,,N,,,
333,EK,CO,,68,N,1480663,2005-10-20T09:03:29.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,,20728,EK,MFS,"MIRAFLORES, COLOMBIA",48,,N,,,
333,EK,CO,,68,N,1480663,2005-10-20T09:03:29.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,,23566,EK,CRC,"SANTA ANA/CARTAGO, COLOMB",48,,N,,,
283,EK,GB,,71,N,1480684,2005-10-18T09:53:24.000,S140475,2006-04-20T12:08:53.000,SYS_TEMP,,,,EUR,23291,EK,RCS,"ROCHESTER, ENGLAND, (U.K.",48,,N,,,
283,EK,GB,,71,N,1480684,2005-10-18T09:53:24.000,S140475,2006-04-20T12:08:53.000,SYS_TEMP,,,,EUR,23994,EK,SWS,"SWANSEA, WALES, (U.K.)",48,,N,,,
428,EK,LT,,73,N,1480704,,,2006-04-20T12:14:45.000,SYS_TEMP,,,,,18432,EK,KLJ,"KLAIPEDA, LITHUANIA",48,,N,,,
359,EK,BS,,68,N,18681952182,,,2018-07-22T11:42:47.076,BERNASCHINA2,BHS,N,,AMR,22685,EK,PWN,PITTS TOWN,48,,N,,,
422,EK,KZ,,76,N,1480702,,,2006-04-20T12:13:38.000,SYS_TEMP,,,,,27114,EK,AKX,"AKTYUBINSK, KAZAKHSTAN",48,,N,,,
505,EK,ZM,,70,N,1480902,,,2006-04-20T12:52:03.000,SYS_TEMP,,,,AFR,17727,EK,ZKB,"KASABA BAY, ZAMBIA",48,,N,,,
338,EK,AF,,76,N,1480657,2005-10-20T09:37:57.000,S140475,2006-04-20T11:41:30.000,SYS_TEMP,,,,,17974,EK,HEA,"HERAT, AFGHANISTAN",48,,N,,,
338,EK,AF,,76,N,1480657,2005-10-20T09:37:57.000,S140475,2006-04-20T11:41:30.000,SYS_TEMP,,,,,21638,EK,IMZ,"NIMROZ, AFGHANISTAN",48,,N,,,
445,EK,MX,,68,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,AMR,15383,EK,AZG,"APATZINGAN, MEXICO",48,,N,,,
358,EK,BO,,68,N,18681952182,,,2018-07-22T11:42:25.191,BERNASCHINA2,BOL,N,,AMR,23577,EK,SNG,"SAN IGNACIO DE VELASCO,BO",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,24285,EK,QAB,TAUNTON,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21497,EK,OZA,OZONA MUNI TEXAS,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21382,EK,NUP,NUNAPITCHUK SPB,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,15392,EK,ATW,APPLETON,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,17489,EK,IML,"IMPERIAL, NEBRASKA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,25207,EK,MWM,"WINDOM, MINNESOTA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,28411,EK,CLT,CHARLOTTE,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21968,EK,SNS,SALINAS,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,16200,EK,SER,"FREEMAN, JACKSON CITY IND",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,20059,EK,XMD,"MADISON, SOUTH DAKOTA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,20480,EK,PMD,PALMDALE-LANCASTER,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,30371,EK,ECP,Panama City,48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,18685,EK,KGI,"KALGOORLIE, AUSTRALIA",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,20707,EK,XML,"MINLATON, S. AUSTRALIA",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,24135,EK,XTG,"THARGOMINDAH, AUSTRALIA",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,25115,EK,SVM,"THURSDAY I., QLD. AUSTRAL",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,16383,EK,GET,"GERALDTON, WESTERN AUSTRA",48,,N,,,
456,EK,PE,,68,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,22682,EK,PIO,"PISCO, PERU",48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,22748,EK,SGB,SINGAUA,48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,23978,EK,BIZ,BIMIN,48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,17435,EK,BAP,"BAIBARA, PAPUA NEW GUINEA",48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,17486,EK,IMD,"IMONDA, PAPUA NEW GUINEA",48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,19955,EK,MAL,"MANGOLE, INDONESIA",48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,25349,EK,TXM,"TEMINABUAN, INDONESIA",48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,22439,EK,PDR,WILSON PRES. DUTRA,48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,22044,EK,SQM,"SAO MIGUEL DO ARAGUAIA, B",48,,N,,,
406,EK,GY,,68,N,18682017504,,,2018-07-22T11:50:00.512,BERNASCHINA2,GUY,N,,AMR,18692,EK,KKG,Konawaruk,48,,N,,,
439,EK,MP,,76,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,,21944,EK,SPN,SAIPAN,48,,N,,,
388,EK,FI,,71,N,1480679,,,2006-04-20T12:03:43.000,SYS_TEMP,,,,EUR,20281,EK,KTT,"KITTILA, NORTHERN FINLAND",48,,N,,,
446,EK,MZ,,70,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,,18110,EK,LBM,LUABO,48,,N,,,
276,EK,CN,,76,N,1480663,2005-10-18T09:52:23.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,FEA,20212,EK,HTN,"KHOTAN, CHINA",48,,N,,,
423,EK,LA,,76,N,1480704,,,2006-04-20T12:14:45.000,SYS_TEMP,,,,,22086,EK,ZVK,"SAVANNAKHET, LAOS",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,16561,EK,YGO,"GODS NARROWS, MAN., CANAD",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,19908,EK,YXU,LONDON,48,,N,,,
327,EK,LB,,69,N,1480704,2005-10-20T08:49:05.000,S140475,2006-04-20T12:14:45.000,SYS_TEMP,,,,MEG,14773,EK,BEY,BEIRUT,48,,N,,,
314,EK,TH,,76,N,1480865,2005-10-18T10:01:07.000,S140475,2006-04-20T12:44:58.000,SYS_TEMP,,,,WSE,19154,EK,KKM,"LOP BURI, THAILAND",48,,N,,,
408,EK,HR,,73,N,1480686,,,2006-04-20T12:10:15.000,SYS_TEMP,,,,EUR,27943,EK,ZAG,ZAGREB,48,,N,,,
286,EK,HK,,76,N,1480686,2005-10-18T09:54:39.000,S140475,2006-04-20T12:10:15.000,SYS_TEMP,,,,FEA,28482,EK,ZZQ,CHEUNG SHA WAN,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,24762,EK,OXI,Knox,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,26354,EK,THV,"YORK, PENNSYLVANIA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,20136,EK,KVC,KING COVE,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,16739,EK,GVW,GRANDVIEW,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,19612,EK,MZJ,"MARANA FIELD, ARIZONA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,16956,EK,HAR,HARRISBURG,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,16551,EK,NEA,GLYNCO NAS,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,22699,EK,PVW,"PLAINVIEW, TEXAS",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,17362,EK,IAH,HOUSTON,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,22447,EK,NTD,POINT MUGU NAS,48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,22480,EK,MQZ,Margaret River,48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,19576,EK,MKW,"MANOKWARI, INDONESIA",48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,28879,EK,MNA,"MELANGUANE, INDONESIA",48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,19025,EK,LSW,LHOKSEUMAWE,48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,24722,EK,SOD,SOROCABA,48,,N,,,
325,EK,TR,,72,N,1480865,2005-10-18T11:51:59.000,S140475,2006-04-20T12:44:58.000,SYS_TEMP,,,,EUR,30252,EK,KZR,Kutahya,48,,N,,,
386,EK,ES,,73,N,1480668,,,2006-04-20T11:58:39.000,SYS_TEMP,,,,EUR,20261,EK,LCG,LA CORUNA,48,,N,,,
407,EK,HN,,68,N,18682017504,,,2018-07-22T11:50:23.319,BERNASCHINA2,HND,N,,AMR,28536,EK,CAA,"CATACAMAS, HONDURAS",48,,N,,,
276,EK,CN,,76,N,1480663,2005-10-18T09:52:23.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,FEA,17964,EK,HNY,"HENGYANG, CHINA",48,,N,,,
423,EK,LA,,76,N,1480704,,,2006-04-20T12:14:45.000,SYS_TEMP,,,,,21522,EK,PKS,PAKSANE,48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,23997,EK,YYN,"SWIFT CURRENT, SASK, CANA",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,23470,EK,YKQ,"RUPERT HOUSE, QUE., CANAD",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,16807,EK,YGX,"GILLAM, MANITOBA, CANADA",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,15146,EK,XAX,DORVAL RR STATION,48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,24631,EK,YSS,"SLATE I., ONTARIO, CANADA",48,,N,,,
452,EK,NO,,71,N,1480748,,,2006-04-20T12:23:20.000,SYS_TEMP,,,,EUR,19152,EK,LYR,"LONGYEARBYEN, NORWAY",48,,N,,,
411,EK,IL,,70,N,1480689,,,2006-04-20T12:11:40.000,SYS_TEMP,,,,,23180,EK,ZDM,RAMALLAH WEST BK,48,,N,,,
324,EK,OM,,69,N,1480752,2005-10-18T11:50:53.000,S140475,2006-04-20T12:23:36.000,SYS_TEMP,,,,MEG,25111,EK,TTH,THUMRAIT,48,,Y,MCT,,
333,EK,CO,,68,N,1480663,2005-10-20T09:03:29.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,,24024,EK,TTM,"TABLON DE TAMARA, COLOMBI",48,,N,,,
309,EK,SA,,69,N,1480800,2005-10-18T10:01:07.000,S140475,2006-04-20T12:33:28.000,SYS_TEMP,,,,MEG,17890,EK,URY,"GURAYAT, SAUDI ARABIA",48,,N,,,
345,EK,AO,,70,N,1480657,,,2006-04-20T11:41:30.000,SYS_TEMP,,,,,22083,EK,VHC,"SAURIMO, ANGOLA",48,,N,,,
382,EK,DZ,,73,N,1480666,,,2006-04-20T11:57:32.000,SYS_TEMP,,,,AFR,25790,EK,TEE,TYEE,48,,N,,,
292,EK,JP,,75,N,1480700,2005-10-18T09:54:39.000,S140475,2006-04-20T12:12:16.000,SYS_TEMP,,,,FEA,21611,EK,OMJ,OMURA,48,,N,,,
480,EK,TC,,68,N,1480865,,,2006-04-20T12:44:58.000,SYS_TEMP,,,,,21244,EK,NCA,NORTH CAICOS,48,,N,,,
290,EK,IT,,73,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,EUR,14744,EK,ROM,ROME,48,,N,,,
507,EK,ZW,,70,N,1480902,,,2006-04-20T12:52:03.000,SYS_TEMP,,,,AFR,26055,EK,VFA,VICTORIA FALLS ZI,48,,N,,,
359,EK,BS,,68,N,18681952182,,,2018-07-22T11:42:47.076,BERNASCHINA2,BHS,N,,AMR,21131,EK,NMC,"NORMAN'S CAY, BAHAMAS",48,,N,,,
