,Unnamed: 0,SCH_DEP_DATE,BKD_WT_sum,BKD_VOL_sum,CHG_WT_BU_sum,AC_CGO_WT_BU,AC_CGO_VOL_BU,CMRCL_CGO_WT_BU,CMRCL_CGO_VOL_BU,NOOP_CAN_IND,EST_CGO_PLOD_WT_BU,EST_CGO_PLOD_VOL_BU,ORG_AIRPORT_CODE,ORG_AIRPORT_NAME,ORG_CNTRY_NAME,ORG_REGION_NAME,DST_AIRPORT_CODE,DST_AIRPORT_NAME,DST_CNTRY_NAME,DST_REGION_NAME,org_hday_flg,dst_hday_flg,EST_CHG_WT,SCH_DEP_DAY,SCH_DEP_MONTH,SCH_DEP_YEAR,Flight_No,ISO_CODE,org,dst,INHOUSE_AC_TYP,OPN_MODE,SVC_TYP,CHG_WT_BU_PREDICT
4137,4137,2021-01-26,13912.5,71.369935,13916.0,17000.0,90.0,25000.0,115.0,0.0,17000.0,65.0,MEX,Benito Juarez Intl,MEXICO,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,1,17426.859792857485,26,1,2021,1,10,10,5,14,3,4,
560,560,2020-10-29,45892.59,353.081611,77291.0,102500.0,550.0,102500.0,550.0,0.0,0.0,0.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BAH,International,BAHRAIN,"GCC, MIDDLE EAST & IRAN",1,0,0.0,29,10,2020,1,2,6,2,20,2,2,
7586,7586,2020-12-01,433.5,2.997375,586.0,20000.0,100.0,34223.59,106.58012,0.0,34223.59,106.58012,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,38776.98976773069,1,12,2020,1,2,6,16,16,3,5,
6836,6836,2018-01-25,6847.6,31.036839,7296.0,7000.0,90.0,26704.84,139.98,0.0,24704.84,79.98024,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,31278.227289091818,25,1,2018,1,17,15,5,15,3,5,
243,243,2018-06-29,212.0,2.127226,361.0,21000.0,120.0,19853.53,80.365868,0.0,19853.53,80.365868,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,22495.01380957797,29,6,2018,1,2,6,16,18,3,5,
5435,5435,2018-05-25,3000.0,17.0,3000.0,20000.0,120.0,20000.0,120.0,0.0,31815.97,97.758563,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,32571.66137040282,25,5,2018,1,14,4,5,16,3,5,
4437,4437,2021-02-08,26382.0,115.327705,28663.0,17000.0,90.0,27000.0,116.0,0.0,44030.3,114.03,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,46643.89473315592,8,2,2021,1,16,9,5,14,3,5,
8868,8868,2018-01-23,760.0,3.961867,825.0,7000.0,90.0,31572.76,96.123473,0.0,31572.76,96.123473,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,39973.542165176805,23,1,2018,1,17,15,5,15,3,5,
405,405,2021-03-18,11150.5,28.57701,11238.0,40000.0,220.0,40000.0,150.0,0.0,17000.0,65.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",HAN,Noi Bai Intl,VIETNAM,FAR EAST,0,0,17736.660114433766,18,3,2021,1,2,6,7,13,3,4,
1442,1442,2021-03-30,29622.0,113.762069,30851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AKL,International,NEW ZEALAND,ANZ,SIN,Changi,SINGAPORE,FAR EAST,0,0,0.0,30,3,2021,1,0,2,14,0,0,0,
261,261,2018-11-19,99258.27,414.722169,115376.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",AKL,International,NEW ZEALAND,ANZ,1,0,0.0,19,11,2018,1,0,6,1,0,0,0,
6516,6516,2021-01-27,5857.5,32.733625,6833.0,10000.0,60.0,17000.0,90.0,0.0,24116.6,109.315808,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,1,0,25124.505492800585,27,1,2021,1,2,6,4,14,3,5,
8533,8533,2019-09-21,1702.0,8.403621,1983.5,20000.0,100.0,20000.0,100.0,0.0,39139.11,114.576347,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,1,40068.7402351381,21,9,2019,1,14,4,5,15,3,5,
1689,1689,2021-07-09,95032.99,418.695663,104249.406,102500.0,550.0,102500.0,400.0,0.0,0.0,0.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BAH,International,BAHRAIN,"GCC, MIDDLE EAST & IRAN",0,0,0.0,9,7,2021,1,2,6,2,20,2,2,
1725,1725,2018-01-08,471.0,2.761,471.0,20000.0,120.0,20000.0,120.0,0.0,16906.98,84.610659,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",1,0,17308.55376580293,8,1,2018,1,14,4,5,16,3,5,
7898,7898,2018-01-06,1548.1,5.865825,1820.2,15400.0,60.0,33468.38,84.558323,0.0,33468.38,84.558323,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,37573.35141502139,6,1,2018,1,2,6,10,7,3,5,
4930,4930,2018-11-01,11292.6,61.690312,12194.0,15000.0,60.0,15000.0,70.0,0.0,25549.77,87.008862,MUC,International,GERMANY,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,28992.80013657226,1,11,2018,1,6,12,5,4,3,5,
5962,5962,2018-09-13,11606.86,45.48295,12458.5,10000.0,90.0,26043.52,90.216168,0.0,26043.52,90.216168,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,32973.099116124955,13,9,2018,1,17,15,5,15,3,5,
2496,2496,2019-06-10,13205.0,58.147,14282.0,20000.0,100.0,31000.0,120.0,0.0,25309.78,96.954192,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,26812.143320380168,10,6,2019,1,16,9,5,18,3,5,
6106,6106,2020-11-28,12984.31,80.469458,16138.622,20000.0,100.0,45897.84,124.350599,0.0,45897.84,124.350599,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,51527.31239188827,28,11,2020,1,2,6,10,16,3,5,
6532,6532,2021-06-07,6990.6,49.097258,10171.5,102500.0,550.0,100000.0,515.0,0.0,0.0,0.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",HKG,International,HONGKONG,FAR EAST,0,0,0.0,7,6,2021,1,2,6,8,20,2,2,
340,340,2020-12-24,13767.36,57.304038,14940.111,20000.0,100.0,45667.08,123.645449,0.0,45667.08,123.645449,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,1,0,51268.24916347595,24,12,2020,1,2,6,10,16,3,5,
6775,6775,2020-02-01,9122.78,52.256702,10605.58,10000.0,60.0,14147.16,70.08479,0.0,14147.16,70.08479,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,14738.412509538191,1,2,2020,1,2,6,4,14,3,5,
1601,1601,2020-01-25,17394.0,89.16742,18629.0,20000.0,100.0,26000.0,110.0,0.0,28717.27,98.896407,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,30421.89853132085,25,1,2020,1,16,9,5,18,3,5,
6793,6793,2018-08-22,10074.6,36.626477,10594.5,15000.0,60.0,25000.0,120.0,0.0,25867.86,71.19503,MUC,International,GERMANY,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",1,1,29353.755236968165,22,8,2018,1,6,12,5,4,3,5,
5782,5782,2021-01-15,7392.84,35.663181,8461.0,20000.0,100.0,48078.74,122.584431,0.0,48078.74,122.584431,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,1,0,53975.70463857066,15,1,2021,1,2,6,10,18,3,5,
4576,4576,2020-08-11,7492.8,42.964103,7537.0,20000.0,100.0,30000.0,150.0,0.0,17000.0,65.0,MEX,Benito Juarez Intl,MEXICO,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,17426.859792857485,11,8,2020,1,10,10,5,18,3,4,
3725,3725,2019-03-27,7561.9,35.706571,8074.0,8000.0,40.0,9000.0,40.0,0.0,26080.49,68.071377,MUC,International,GERMANY,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",1,1,29595.03878249673,27,3,2019,1,6,12,5,3,3,5,
2556,2556,2021-06-18,770.35,3.461904,791.5,20000.0,100.0,20000.0,100.0,0.0,33473.47,102.809461,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,37927.067373131824,18,6,2021,1,2,6,16,16,3,5,
2785,2785,2021-01-06,31998.1,120.232395,32029.5,17000.0,90.0,45000.0,200.0,0.0,47059.43,121.203593,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,1,49852.83087152074,6,1,2021,1,16,9,5,14,3,5,
1523,1523,2018-09-23,743.0,3.130252,743.0,17000.0,90.0,17000.0,90.0,0.0,47068.92,121.068383,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,48186.89869617618,23,9,2018,1,14,4,5,14,3,5,
7228,7228,2018-04-03,5140.0,25.743,5156.0,21000.0,120.0,21000.0,120.0,0.0,27503.15,98.611677,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,28156.403479742858,3,4,2018,1,14,4,5,15,3,5,
2831,2831,2018-09-01,6559.8,38.079485,6564.5,3000.0,30.0,11944.0,76.47,0.0,7744.77,78.890838,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,8068.447310378628,1,9,2018,1,2,6,4,14,3,5,
1012,1012,2019-08-02,4847.0,27.357729,4853.0,8000.0,40.0,8000.0,40.0,0.0,12883.04,44.747006,MUC,International,GERMANY,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,14619.129795354944,2,8,2019,1,6,12,5,3,3,5,
6841,6841,2020-01-03,1956.8,9.111289,2455.0,10000.0,90.0,14242.29,78.353293,0.0,14242.29,78.353293,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,18031.834399136344,3,1,2020,1,17,15,5,15,3,5,
8294,8294,2019-02-20,6706.01,35.692092,9024.2,10000.0,90.0,24117.56,91.849341,0.0,24117.56,91.849341,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,30534.68564614501,20,2,2019,1,17,15,5,15,3,5,
1766,1766,2020-02-01,22272.0,87.0,23134.66,20000.0,100.0,36293.1,200.0,0.0,36293.1,113.016826,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,37050.73215814705,1,2,2020,1,9,13,5,18,3,5,
4551,4551,2021-08-27,3200.0,34.9264,6140.0,20000.0,100.0,30000.0,120.0,0.0,0.0,0.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,0.0,27,8,2021,1,2,6,10,15,3,5,
4037,4037,2019-05-09,27589.0,116.0001,27933.0,20000.0,100.0,38500.0,200.0,0.0,28253.17,109.746946,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,28842.96558543072,9,5,2019,1,9,13,5,18,3,5,
6641,6641,2020-01-30,14212.99,66.02082,14391.99,10000.0,60.0,14645.52,69.715689,0.0,14645.52,69.715689,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,15257.60047788332,30,1,2020,1,2,6,4,14,3,5,
7653,7653,2019-02-06,1177.3,10.203705,1747.0,13000.0,60.0,13054.25,54.754251,0.0,13054.25,54.754251,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,14791.099317032444,6,2,2019,1,2,6,16,11,3,5,
7855,7855,2019-03-14,5958.2,39.673001,7688.21,8000.0,40.0,8000.0,40.0,0.0,32292.11,76.788503,MUC,International,GERMANY,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",1,1,36643.72286788517,14,3,2019,1,6,12,5,3,3,5,
8638,8638,2019-07-22,23458.0,68.944622,23642.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BNE,International,AUSTRALIA,ANZ,0,0,0.0,22,7,2019,1,0,6,3,0,0,0,
363,363,2019-10-28,6984.0,30.0,6984.0,13000.0,60.0,6984.0,30.0,0.0,13528.0,64.790419,ADD,Bole Intl,ETHIOPIA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,1,13883.267415419688,28,10,2019,1,5,1,5,11,3,5,
5367,5367,2020-07-22,15491.1,68.307509,15702.0,10000.0,60.0,10000.0,100.0,0.0,31607.28,121.978623,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,32928.243615289306,22,7,2020,1,2,6,4,14,3,4,
8904,8904,2021-04-21,14235.15,97.262826,14360.0,20000.0,100.0,35000.0,200.0,0.0,46552.41,118.228263,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,47658.120575803725,21,4,2021,1,14,4,5,15,3,5,
6876,6876,2018-10-18,14772.4,62.889352,15493.4,17000.0,90.0,17000.0,90.0,0.0,16697.27,85.615808,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,17688.403308882345,18,10,2018,1,16,9,5,14,3,5,
8458,8458,2020-10-09,6503.5,34.671337,6572.0,20000.0,100.0,51073.95,134.837186,0.0,51073.95,134.837186,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,52140.137979632345,9,10,2020,1,9,13,5,18,3,5,
4725,4725,2019-06-21,8077.76,54.065351,10427.5,15000.0,60.0,22539.89,87.410778,0.0,22539.89,87.410778,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,25304.457754630686,21,6,2019,1,2,6,10,4,3,5,
4443,4443,2019-11-24,2309.5,20.435586,3776.1,10000.0,90.0,9000.0,80.0,0.0,6264.63,69.791617,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,7931.503341938796,24,11,2019,1,17,15,5,15,3,5,
7720,7720,2019-01-11,13072.1,60.55639,13555.4,20000.0,100.0,20000.0,100.0,0.0,22826.3,92.216527,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,24181.24642229185,11,1,2019,1,16,9,5,18,3,5,
8578,8578,2021-06-08,19616.0,76.947,19844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AKL,International,NEW ZEALAND,ANZ,SIN,Changi,SINGAPORE,FAR EAST,0,0,0.0,8,6,2021,1,0,2,14,0,0,0,
2562,2562,2018-08-20,12674.0,46.06,12833.5,21000.0,120.0,31000.0,51120.0,0.0,22261.34,97.791617,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,1,22726.053873090077,20,8,2018,1,9,13,5,18,3,5,
6791,6791,2020-11-08,19270.82,55.627981,19995.995,45000.0,250.0,45000.0,250.0,0.0,17000.0,65.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",HAN,Noi Bai Intl,VIETNAM,FAR EAST,0,0,17736.660114433766,8,11,2020,1,2,6,7,19,3,4,
8594,8594,2019-03-15,8915.91,48.389918,10116.5,10000.0,90.0,23065.64,90.831916,0.0,23065.64,90.831916,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",1,1,29202.87403150021,15,3,2019,1,17,15,5,15,3,5,
5519,5519,2019-11-17,11138.27,64.968775,12198.8,10000.0,60.0,14913.8,74.902994,0.0,14913.8,74.902994,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,15537.092708695644,17,11,2019,1,2,6,4,14,3,5,
8603,8603,2020-02-15,13048.57,79.775561,15777.55,15000.0,60.0,36690.62,98.687186,0.0,36690.62,98.687186,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,41190.806334068526,15,2,2020,1,2,6,10,4,3,5,
3083,3083,2021-06-18,24060.2,96.28616,25041.0,20000.0,100.0,60000.0,300.0,0.0,40414.45,105.788862,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,42813.41148023959,18,6,2021,1,16,9,5,18,3,5,
2959,2959,2021-08-14,21120.0,94.388,21262.0,20000.0,100.0,35000.0,125.0,0.0,31560.42,96.201856,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,33433.81508220904,14,8,2021,1,16,9,5,18,3,5,
2102,2102,2018-10-10,4597.63,25.696053,5665.0,10000.0,90.0,20533.58,84.706587,0.0,20533.58,84.706587,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,25997.09135127975,10,10,2018,1,17,15,5,15,3,5,
632,632,2019-01-19,703.0,2.64828,703.0,20000.0,100.0,20000.0,100.0,0.0,43171.23,117.254611,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",1,0,44196.63095306463,19,1,2019,1,14,4,5,18,3,5,
2493,2493,2018-11-02,11979.7,49.670259,12481.0,11000.0,70.0,15000.0,80.0,0.0,29397.47,90.760719,MUC,International,GERMANY,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,33359.00762436918,2,11,2018,1,6,12,5,7,3,5,
2665,2665,2020-02-19,18698.62,77.317551,20223.71,15000.0,60.0,34424.3,98.98982,0.0,34424.3,98.98982,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,38646.51713396708,19,2,2020,1,2,6,10,4,3,5,
7028,7028,2019-03-22,687.0,6.53,1312.0,20000.0,100.0,29731.72,95.309701,0.0,29731.72,95.309701,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,1,1,33687.48287999693,22,3,2019,1,2,6,16,18,3,5,
4406,4406,2021-04-07,9319.41,39.518467,9820.5,17000.0,90.0,12000.0,70.0,0.0,21528.75,109.137126,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,22428.501431716355,7,4,2021,1,2,6,4,14,3,5,
7127,7127,2020-12-22,2709.0,14.874486,2959.0,10000.0,60.0,10000.0,60.0,0.0,36403.52,110.318802,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,1,0,37924.9329589277,22,12,2020,1,2,6,4,14,3,5,
6897,6897,2018-09-02,9442.28,48.036379,9872.4,3000.0,30.0,10000.0,60.0,0.0,10883.3,86.666467,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,11338.145950498683,2,9,2018,1,2,6,4,14,3,5,
2334,2334,2018-12-23,21890.82,74.83969,22995.2,15000.0,60.0,32282.29,80.285714,0.0,32282.29,80.285714,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,36241.78483247863,23,12,2018,1,2,6,10,4,3,5,
7434,7434,2020-01-28,341.77,2.380466,431.5,10000.0,90.0,26644.3,92.408144,0.0,26644.3,92.408144,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,33733.73279724739,28,1,2020,1,17,15,5,15,3,5,
3619,3619,2019-04-20,192.7,1.755655,338.0,20000.0,100.0,20311.94,78.471856,0.0,20311.94,78.471856,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,23014.41460532807,20,4,2019,1,2,6,16,18,3,5,
5561,5561,2018-08-19,185.2,0.697457,200.0,21000.0,120.0,18287.56,76.513174,0.0,18287.56,76.513174,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,20720.693737762787,19,8,2018,1,2,6,16,18,3,5,
3883,3883,2021-02-13,14778.0,60.193754,15406.413,20000.0,100.0,47047.23,120.591617,0.0,47047.23,120.591617,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,1,52817.67763761906,13,2,2021,1,2,6,10,18,3,5,
6595,6595,2019-11-01,5304.4,24.716117,5670.8,15000.0,60.0,26528.58,91.579162,0.0,26528.58,91.579162,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,1,0,29782.369474755225,1,11,2019,1,2,6,10,4,3,5,
4211,4211,2018-09-13,12852.71,56.6068,12870.13,3000.0,30.0,12533.0,86.82,0.0,11926.21,87.641976,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,1,12424.642306680596,13,9,2018,1,2,6,4,14,3,5,
8507,8507,2019-09-13,19449.0,46.847249,20474.6,20000.0,100.0,26000.0,120.0,0.0,24094.89,94.730719,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,1,25525.138660580807,13,9,2019,1,16,9,5,18,3,5,
1494,1494,2021-01-13,27585.0,104.027452,28254.0,17000.0,90.0,45000.0,160.0,0.0,48907.16,123.60491,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,1,51810.24028311444,13,1,2021,1,16,9,5,14,3,5,
2401,2401,2018-04-09,12853.0,54.6964,12979.0,21000.0,120.0,21000.0,120.0,0.0,33420.01,113.045389,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,34117.66532020126,9,4,2018,1,9,13,5,18,3,5,
3874,3874,2021-06-20,4874.8,58.844182,9875.1,20000.0,100.0,5913.99,79.047844,0.0,5913.99,79.047844,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,7487.566137057196,20,6,2021,1,17,15,5,17,3,5,
1232,1232,2021-06-13,298.0,1.372649,316.0,20000.0,100.0,20000.0,100.0,0.0,30053.71,97.676647,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,30767.544256682697,13,6,2021,1,14,4,5,15,3,5,
2661,2661,2021-06-26,6108.1,66.632736,10782.304,20000.0,100.0,25000.0,171.93,0.0,15241.58,71.931617,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,19297.01238643424,26,6,2021,1,17,15,5,17,3,5,
2817,2817,2019-11-14,5599.3,26.706541,6093.5,8000.0,40.0,8000.0,50.0,0.0,26827.77,72.821557,MUC,International,GERMANY,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,30443.020572002377,14,11,2019,1,6,12,5,3,3,5,
7757,7757,2021-06-21,15330.37,94.612235,19402.388,102500.0,550.0,102500.0,480.0,0.0,0.0,0.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",HKG,International,HONGKONG,FAR EAST,0,0,0.0,21,6,2021,1,2,6,8,20,2,2,
2774,2774,2021-05-24,14652.54,38.176431,14732.5,102500.0,550.0,100000.0,400.0,0.0,0.0,0.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",HKG,International,HONGKONG,FAR EAST,0,0,0.0,24,5,2021,1,2,6,8,20,2,2,
8786,8786,2020-05-19,95870.0,301.108951,95870.0,102500.0,550.0,102500.0,550.0,0.0,0.0,0.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BAH,International,BAHRAIN,"GCC, MIDDLE EAST & IRAN",0,0,0.0,19,5,2020,1,2,6,2,20,2,2,
